strategy,families,macd_filter,macd_timeframe,stop_atr_buffer,target_r,max_hold_bars,use_risk_controls,score,trades,net_points,profit_factor,win_rate,avg_points,max_drawdown_points,worst_trade_points
selective_bidirectional_macd60_hist_repair_stop1.25_r1.8_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_repair,60,1.25,1.8,30,False,-1000187.1283873419,33,-187.12838734186516,0.5562846561013638,0.3939393939393939,-5.670557192177732,248.55336345951946,-35.31975423653785
selective_bidirectional_macd60_hist_repair_stop1.25_r1.8_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_repair,60,1.25,1.8,30,True,-1000187.1283873419,33,-187.12838734186516,0.5562846561013638,0.3939393939393939,-5.670557192177732,248.55336345951946,-35.31975423653785
selective_bidirectional_core_macd60_hist_repair_stop1.25_r1.8_h30_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_repair,60,1.25,1.8,30,False,-1000187.1283873419,33,-187.12838734186516,0.5562846561013638,0.3939393939393939,-5.670557192177732,248.55336345951946,-35.31975423653785
selective_bidirectional_core_macd60_hist_repair_stop1.25_r1.8_h30_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_repair,60,1.25,1.8,30,True,-1000187.1283873419,33,-187.12838734186516,0.5562846561013638,0.3939393939393939,-5.670557192177732,248.55336345951946,-35.31975423653785
smc_trend_filtered_macd60_hist_repair_stop1.25_r1.8_h30_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_repair,60,1.25,1.8,30,False,-1000187.1283873419,33,-187.12838734186516,0.5562846561013638,0.3939393939393939,-5.670557192177732,248.55336345951946,-35.31975423653785
smc_trend_filtered_macd60_hist_repair_stop1.25_r1.8_h30_risk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_repair,60,1.25,1.8,30,True,-1000187.1283873419,33,-187.12838734186516,0.5562846561013638,0.3939393939393939,-5.670557192177732,248.55336345951946,-35.31975423653785
smc_ob_retest_macd60_hist_deceleration_stop0.8_r1.2_h30_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,1.2,30,False,-1000187.1613196251,49,-187.16131962513828,0.69218659781236,0.3877551020408163,-3.8196187678599647,256.95532286317393,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r1.2_h30_risk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,1.2,30,True,-1000187.1613196251,49,-187.16131962513828,0.69218659781236,0.3877551020408163,-3.8196187678599647,256.95532286317393,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r1.8_h30_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,1.8,30,False,-1000187.1613196251,49,-187.16131962513828,0.69218659781236,0.3877551020408163,-3.8196187678599647,256.95532286317393,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r1.8_h30_risk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,1.8,30,True,-1000187.1613196251,49,-187.16131962513828,0.69218659781236,0.3877551020408163,-3.8196187678599647,256.95532286317393,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r2.5_h30_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,2.5,30,False,-1000187.1613196251,49,-187.16131962513828,0.69218659781236,0.3877551020408163,-3.8196187678599647,256.95532286317393,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r2.5_h30_risk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,2.5,30,True,-1000187.1613196251,49,-187.16131962513828,0.69218659781236,0.3877551020408163,-3.8196187678599647,256.95532286317393,-51.51028701507312
phase_short_macd1_cross_recent_5_stop1.25_r2.5_h30_risk,phase_down_breakdown_short+phase_down_pullback_short,cross_recent_5,1,1.25,2.5,30,True,-1000187.2468128465,154,-187.2468128465007,0.8984031718182101,0.42857142857142855,-1.2158883951071473,578.5982850201508,-86.15001208645481
phase_short_macd5_hist_deceleration_stop1.25_r1.2_h60_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_deceleration,5,1.25,1.2,60,False,-1000187.4148815526,158,-187.4148815525332,0.9157926326710929,0.4620253164556962,-1.1861701364084378,442.96485803596806,-86.15001208645481
long_bias_macd5_hist_repair_stop1.25_r1.8_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,hist_repair,5,1.25,1.8,60,False,-1000187.498009157,69,-187.49800915698142,0.773799365571555,0.37681159420289856,-2.7173624515504553,323.8098205302085,-46.13514227275664
long_bias_macd5_hist_repair_stop1.25_r1.8_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,hist_repair,5,1.25,1.8,60,True,-1000187.498009157,69,-187.49800915698142,0.773799365571555,0.37681159420289856,-2.7173624515504553,323.8098205302085,-46.13514227275664
smc_trend_filtered_macd60_hist_deceleration_stop1.25_r1.8_h60_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_deceleration,60,1.25,1.8,60,False,-1000187.5647200058,54,-187.5647200057938,0.7779952031810301,0.4444444444444444,-3.473420740848033,306.4140961443518,-142.95807761184187
selective_bidirectional_macd1_cross_recent_5_stop0.8_r1.8_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,0.8,1.8,30,True,-1000187.6851812905,183,-187.68518129043878,0.878620709152106,0.45901639344262296,-1.0256020835543103,335.0343095948374,-78.99006900141467
selective_bidirectional_core_macd1_cross_recent_5_stop0.8_r1.8_h30_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,0.8,1.8,30,True,-1000187.6851812905,183,-187.68518129043878,0.878620709152106,0.45901639344262296,-1.0256020835543103,335.0343095948374,-78.99006900141467
phase_plus_fast_macd5_cross_recent_5_stop0.8_r1.8_h30_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,cross_recent_5,5,0.8,1.8,30,True,-1000187.8226778645,134,-187.82267786448574,0.8745720428748918,0.40298507462686567,-1.4016617751081026,462.7035971491641,-74.74210843593391
selective_bidirectional_macd1_cross_recent_5_stop1.25_r2.5_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,2.5,60,True,-1000188.0598537123,170,-188.0598537123078,0.8972614366517648,0.5058823529411764,-1.1062344336018106,455.63322108329885,-88.96885781471428
selective_bidirectional_core_macd1_cross_recent_5_stop1.25_r2.5_h60_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,2.5,60,True,-1000188.0598537123,170,-188.0598537123078,0.8972614366517648,0.5058823529411764,-1.1062344336018106,455.63322108329885,-88.96885781471428
phase_trend_macd5_cross_recent_5_stop0.8_r1.8_h30_risk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,cross_recent_5,5,0.8,1.8,30,True,-1000188.2073263797,134,-188.20732637971378,0.874347450799041,0.40298507462686567,-1.4045322864157745,463.08824566439216,-74.74210843593391
fast_boundary_reversal_macd60_trend_stop1.25_r2.5_h60_norisk,fast_reversal_long+fast_reversal_short,trend,60,1.25,2.5,60,False,-1000188.2440235952,84,-188.2440235951799,0.8317140218753276,0.4880952380952381,-2.241000280894999,282.3179624529839,-63.65639068777455
fast_boundary_reversal_macd60_trend_hist_stop1.25_r2.5_h60_norisk,fast_reversal_long+fast_reversal_short,trend_hist,60,1.25,2.5,60,False,-1000188.2440235952,84,-188.2440235951799,0.8317140218753276,0.4880952380952381,-2.241000280894999,282.3179624529839,-63.65639068777455
phase_long_macd5_hist_repair_stop0.8_r2.5_h30_risk,phase_up_breakout_long+phase_up_pullback_long,hist_repair,5,0.8,2.5,30,True,-1000188.3089860454,65,-188.30898604538743,0.6729160468763272,0.36923076923076925,-2.897061323775191,264.6479476315217,-37.05419770668232
screenshot_reversal_macd60_trend_stop1.25_r1.2_h60_norisk,fast_reversal_long+fast_reversal_short+bottom_reclaim_long+top_reject_short,trend,60,1.25,1.2,60,False,-1000188.3895940605,117,-188.38959406052163,0.8798481745459531,0.452991452991453,-1.610167470602749,321.1622169341972,-77.80814587408531
screenshot_reversal_macd60_trend_hist_stop1.25_r1.2_h60_norisk,fast_reversal_long+fast_reversal_short+bottom_reclaim_long+top_reject_short,trend_hist,60,1.25,1.2,60,False,-1000188.3895940605,117,-188.38959406052163,0.8798481745459531,0.452991452991453,-1.610167470602749,321.1622169341972,-77.80814587408531
smc_ob_retest_macd1_hist_repair_stop0.8_r1.2_h60_risk,smc_ob_retest_long+smc_ob_retest_short,hist_repair,1,0.8,1.2,60,True,-1000188.4724926342,185,-188.47249263418416,0.8607878198621282,0.43783783783783786,-1.0187702304550494,306.5314818084262,-42.056426734015986
smc_ob_retest_macd1_hist_repair_stop0.8_r1.8_h60_risk,smc_ob_retest_long+smc_ob_retest_short,hist_repair,1,0.8,1.8,60,True,-1000188.4724926342,185,-188.47249263418416,0.8607878198621282,0.43783783783783786,-1.0187702304550494,306.5314818084262,-42.056426734015986
smc_ob_retest_macd1_hist_repair_stop0.8_r2.5_h60_risk,smc_ob_retest_long+smc_ob_retest_short,hist_repair,1,0.8,2.5,60,True,-1000188.4724926342,185,-188.47249263418416,0.8607878198621282,0.43783783783783786,-1.0187702304550494,306.5314818084262,-42.056426734015986
phase_short_macd5_cross_recent_5_stop0.8_r1.8_h30_norisk,phase_down_breakdown_short+phase_down_pullback_short,cross_recent_5,5,0.8,1.8,30,False,-1000189.0340191269,61,-189.03401912686968,0.7712213399697967,0.39344262295081966,-3.098918346342126,276.21539930819927,-74.48600773532962
phase_short_macd5_hist_repair_stop0.8_r2.5_h60_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_repair,5,0.8,2.5,60,False,-1000189.4750583498,29,-189.47505834977346,0.5419185653005445,0.3448275862068966,-6.533622701716326,252.7630585716979,-67.37998125240483
smc_ob_retest_macd60_hist_deceleration_stop0.8_r1.2_h60_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,1.2,60,False,-1000190.1283073463,49,-190.12830734621457,0.7019034386875077,0.3877551020408163,-3.8801695376778484,261.5658209143039,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r1.2_h60_risk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,1.2,60,True,-1000190.1283073463,49,-190.12830734621457,0.7019034386875077,0.3877551020408163,-3.8801695376778484,261.5658209143039,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r1.8_h60_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,1.8,60,False,-1000190.1283073463,49,-190.12830734621457,0.7019034386875077,0.3877551020408163,-3.8801695376778484,261.5658209143039,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r1.8_h60_risk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,1.8,60,True,-1000190.1283073463,49,-190.12830734621457,0.7019034386875077,0.3877551020408163,-3.8801695376778484,261.5658209143039,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r2.5_h60_norisk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,2.5,60,False,-1000190.1283073463,49,-190.12830734621457,0.7019034386875077,0.3877551020408163,-3.8801695376778484,261.5658209143039,-51.51028701507312
smc_ob_retest_macd60_hist_deceleration_stop0.8_r2.5_h60_risk,smc_ob_retest_long+smc_ob_retest_short,hist_deceleration,60,0.8,2.5,60,True,-1000190.1283073463,49,-190.12830734621457,0.7019034386875077,0.3877551020408163,-3.8801695376778484,261.5658209143039,-51.51028701507312
phase_short_macd1_hist_deceleration_stop1.25_r1.2_h30_norisk,phase_down_breakdown_short+phase_down_pullback_short,hist_deceleration,1,1.25,1.2,30,False,-1000190.140936247,422,-190.14093624699672,0.9620699461607876,0.46208530805687204,-0.45057093897392586,1015.4087714546731,-87.6964209756843
short_bias_macd60_hist_repair_stop1.25_r1.2_h60_norisk,bottom_breakdown_short+top_reject_short+trend_pullback_short+trend_transition_short+reversal_impulse_short,hist_repair,60,1.25,1.2,60,False,-1000190.2769958234,14,-190.27699582339847,0.21983134185376224,0.21428571428571427,-13.591213987385604,190.27699582339847,-35.31975423653785
smc_bos_fvg_macd5_cross_recent_5_stop0.8_r2.5_h60_norisk,smc_bos_fvg_long+smc_bos_fvg_short,cross_recent_5,5,0.8,2.5,60,False,-1000190.2991457267,90,-190.2991457266653,0.8469916713675099,0.4444444444444444,-2.1144349525185033,516.2242553347824,-127.94316967158011
short_bias_macd1_hist_repair_stop0.8_r2.5_h60_norisk,bottom_breakdown_short+top_reject_short+trend_pullback_short+trend_transition_short+reversal_impulse_short,hist_repair,1,0.8,2.5,60,False,-1000190.4478927949,117,-190.44789279487668,0.8616352886105447,0.48717948717948717,-1.6277597674775786,487.9060869063869,-72.64060209597665
trend_transition_macd60_hist_repair_stop1.25_r2.5_h30_norisk,trend_transition_long+trend_transition_short,hist_repair,60,1.25,2.5,30,False,-1000190.4819539798,33,-190.4819539797645,0.5483327414017302,0.3939393939393939,-5.772180423629227,261.9249420992892,-35.31975423653785
trend_transition_macd60_hist_repair_stop1.25_r2.5_h30_risk,trend_transition_long+trend_transition_short,hist_repair,60,1.25,2.5,30,True,-1000190.4819539798,33,-190.4819539797645,0.5483327414017302,0.3939393939393939,-5.772180423629227,261.9249420992892,-35.31975423653785
selective_bidirectional_macd60_hist_repair_stop1.25_r2.5_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_repair,60,1.25,2.5,30,False,-1000190.4819539798,33,-190.4819539797645,0.5483327414017302,0.3939393939393939,-5.772180423629227,261.9249420992892,-35.31975423653785
selective_bidirectional_macd60_hist_repair_stop1.25_r2.5_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_repair,60,1.25,2.5,30,True,-1000190.4819539798,33,-190.4819539797645,0.5483327414017302,0.3939393939393939,-5.772180423629227,261.9249420992892,-35.31975423653785
selective_bidirectional_core_macd60_hist_repair_stop1.25_r2.5_h30_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_repair,60,1.25,2.5,30,False,-1000190.4819539798,33,-190.4819539797645,0.5483327414017302,0.3939393939393939,-5.772180423629227,261.9249420992892,-35.31975423653785
selective_bidirectional_core_macd60_hist_repair_stop1.25_r2.5_h30_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_repair,60,1.25,2.5,30,True,-1000190.4819539798,33,-190.4819539797645,0.5483327414017302,0.3939393939393939,-5.772180423629227,261.9249420992892,-35.31975423653785
smc_trend_filtered_macd60_hist_repair_stop1.25_r2.5_h30_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_repair,60,1.25,2.5,30,False,-1000190.4819539798,33,-190.4819539797645,0.5483327414017302,0.3939393939393939,-5.772180423629227,261.9249420992892,-35.31975423653785
smc_trend_filtered_macd60_hist_repair_stop1.25_r2.5_h30_risk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,hist_repair,60,1.25,2.5,30,True,-1000190.4819539798,33,-190.4819539797645,0.5483327414017302,0.3939393939393939,-5.772180423629227,261.9249420992892,-35.31975423653785
selective_bidirectional_macd1_cross_recent_5_stop1.25_r1.8_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,1.8,60,True,-1000190.7054025889,170,-190.70540258895926,0.8958161526877003,0.5058823529411764,-1.1217964858174074,445.00433107098434,-88.96885781471428
selective_bidirectional_core_macd1_cross_recent_5_stop1.25_r1.8_h60_risk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,1.8,60,True,-1000190.7054025889,170,-190.70540258895926,0.8958161526877003,0.5058823529411764,-1.1217964858174074,445.00433107098434,-88.96885781471428
long_bias_macd5_hist_deceleration_stop0.8_r1.2_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,hist_deceleration,5,0.8,1.2,60,True,-1000190.7773666808,164,-190.77736668080615,0.8983429226165894,0.4878048780487805,-1.1632766261024765,471.64044818204275,-127.94316967158011
phase_short_macd1_trend_stop0.8_r1.8_h60_risk,phase_down_breakdown_short+phase_down_pullback_short,trend,1,0.8,1.8,60,True,-1000190.9091839055,185,-190.90918390540173,0.8704261151130026,0.41621621621621624,-1.0319415346237932,609.9314744375843,-74.48600773532962
phase_short_macd1_trend_hist_stop0.8_r1.8_h60_risk,phase_down_breakdown_short+phase_down_pullback_short,trend_hist,1,0.8,1.8,60,True,-1000190.9091839055,185,-190.90918390540173,0.8704261151130026,0.41621621621621624,-1.0319415346237932,609.9314744375843,-74.48600773532962
selective_bidirectional_macd60_hist_deceleration_stop0.8_r1.2_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,hist_deceleration,60,0.8,1.2,60,False,-1000190.9670960943,54,-190.96709609429308,0.7458256994049834,0.4444444444444444,-3.536427705449872,274.0300493304094,-127.94316967158011
